experiment	run	organism	tissue	description	assayId	assayName	platform	readLength	readsfile1Url	readsFile1	readsFile1S3Url	md5sum1	readsfile2Url	readsFile2	readsFile2S3Url	md5sum2
ENCSR663IOE	ENCFF498WNR_ENCFF415JIM	human	spleen		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF498WNR/@@download/ENCFF498WNR.fastq.gz	ENCFF498WNR.fastq.gz	s3://encode-public/2017/11/10/2884ea26-0e74-4bf7-ac1f-01d3666177c2/ENCFF498WNR.fastq.gz	7f338f7e9e717017d587a2fed423c3fc	https://www.encodeproject.org/files/ENCFF415JIM/@@download/ENCFF415JIM.fastq.gz	ENCFF415JIM.fastq.gz	s3://encode-public/2017/11/11/5ac6ea52-2623-48ab-9f8e-18b08934a918/ENCFF415JIM.fastq.gz	196510f4436f853e1f549986946a08e7
ENCSR663IOE	ENCFF137MHE_ENCFF468FOL	human	spleen		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF137MHE/@@download/ENCFF137MHE.fastq.gz	ENCFF137MHE.fastq.gz	s3://encode-public/2017/11/10/4541a163-2aeb-44d0-b095-ee7311a946d0/ENCFF137MHE.fastq.gz	44cba35742088ca3b8fdffc558606e6e	https://www.encodeproject.org/files/ENCFF468FOL/@@download/ENCFF468FOL.fastq.gz	ENCFF468FOL.fastq.gz	s3://encode-public/2017/11/11/cdf34517-dc71-4d97-9ab0-d09126a8be47/ENCFF468FOL.fastq.gz	6c8ac7ecb9dc10a995e83a592aa2b9ef
ENCSR663IOE	ENCFF370BPY_ENCFF096ZIH	human	spleen		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF370BPY/@@download/ENCFF370BPY.fastq.gz	ENCFF370BPY.fastq.gz	s3://encode-public/2017/11/10/94a482c4-fa20-46db-9026-0dc41648cd6c/ENCFF370BPY.fastq.gz	92a67e54b174b505acf6c862e51cf7fb	https://www.encodeproject.org/files/ENCFF096ZIH/@@download/ENCFF096ZIH.fastq.gz	ENCFF096ZIH.fastq.gz	s3://encode-public/2017/11/11/9be8e7b2-7696-4086-b32e-bdf4e89b5b5b/ENCFF096ZIH.fastq.gz	2f6238d6030bed78e2a220f3808c9adc
ENCSR663IOE	ENCFF348KNA_ENCFF929YIR	human	spleen		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF348KNA/@@download/ENCFF348KNA.fastq.gz	ENCFF348KNA.fastq.gz	s3://encode-public/2017/11/11/1660cde5-ddc8-4f2b-8382-8846e9d38a3d/ENCFF348KNA.fastq.gz	366e55e149e2233b49910295ffd4c828	https://www.encodeproject.org/files/ENCFF929YIR/@@download/ENCFF929YIR.fastq.gz	ENCFF929YIR.fastq.gz	s3://encode-public/2017/11/12/af4b5f75-fe84-4fef-97e8-1f2588586c98/ENCFF929YIR.fastq.gz	6d53fe065f9a0e0b470289f921925c4b
ENCSR663IOE	ENCFF126JDZ_ENCFF480UKB	human	spleen		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF126JDZ/@@download/ENCFF126JDZ.fastq.gz	ENCFF126JDZ.fastq.gz	s3://encode-public/2017/11/11/079f066b-4a8b-4cf2-b3b7-beaa0139cad9/ENCFF126JDZ.fastq.gz	2f093a14a76a61a34fd04f14f9a112f6	https://www.encodeproject.org/files/ENCFF480UKB/@@download/ENCFF480UKB.fastq.gz	ENCFF480UKB.fastq.gz	s3://encode-public/2017/11/12/f9f2f494-e599-40a7-b725-65cb543bc7d5/ENCFF480UKB.fastq.gz	d19a976473c85bcfc234694b122f24d1
ENCSR663IOE	ENCFF226BZB_ENCFF661KDF	human	spleen		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF226BZB/@@download/ENCFF226BZB.fastq.gz	ENCFF226BZB.fastq.gz	s3://encode-public/2017/11/11/fa5bb41f-60d2-4996-967d-1d861d8bf1ba/ENCFF226BZB.fastq.gz	5c12a13a6ee4aaa5ba2d1dc2e19aa835	https://www.encodeproject.org/files/ENCFF661KDF/@@download/ENCFF661KDF.fastq.gz	ENCFF661KDF.fastq.gz	s3://encode-public/2017/11/12/2195a8d8-a9a9-4750-984b-8f80e6ca17ad/ENCFF661KDF.fastq.gz	110fe57b36ba104bbda41f4e685e28b3
ENCSR663IOE	ENCFF840AIM_ENCFF469OJF	human	spleen		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF840AIM/@@download/ENCFF840AIM.fastq.gz	ENCFF840AIM.fastq.gz	s3://encode-public/2017/11/11/85b3b7dd-0824-4f94-a47f-32ec54daef7c/ENCFF840AIM.fastq.gz	c21f16ceda18c1a1ace5bbc2b13de876	https://www.encodeproject.org/files/ENCFF469OJF/@@download/ENCFF469OJF.fastq.gz	ENCFF469OJF.fastq.gz	s3://encode-public/2017/11/12/2aa0f75d-3634-4dbd-adcf-83a15115ab9f/ENCFF469OJF.fastq.gz	0e01ccc5dec6531c8a72446c8656e0f9
ENCSR663IOE	ENCFF888QNP_ENCFF743GVT	human	spleen		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF888QNP/@@download/ENCFF888QNP.fastq.gz	ENCFF888QNP.fastq.gz	s3://encode-public/2017/11/11/33d5361c-136f-446e-b89d-10867bb50f59/ENCFF888QNP.fastq.gz	4f5e6742716865f58e42f2c13a5d8eb5	https://www.encodeproject.org/files/ENCFF743GVT/@@download/ENCFF743GVT.fastq.gz	ENCFF743GVT.fastq.gz	s3://encode-public/2017/11/12/ad423160-2d48-4f4a-8fe2-69f654011849/ENCFF743GVT.fastq.gz	dfa8dad79e540b88fa2fe01b3ba4f194
ENCSR663IOE	ENCFF620DBB_ENCFF899PLK	human	spleen		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF620DBB/@@download/ENCFF620DBB.fastq.gz	ENCFF620DBB.fastq.gz	s3://encode-public/2017/11/11/8ae12a64-f273-4bb9-bdab-ff29e9fa7319/ENCFF620DBB.fastq.gz	63369ef8f4acfaece0ca5a7cb64ffd60	https://www.encodeproject.org/files/ENCFF899PLK/@@download/ENCFF899PLK.fastq.gz	ENCFF899PLK.fastq.gz	s3://encode-public/2017/11/12/c7125501-5d73-48a9-8157-8dda6f7f58b6/ENCFF899PLK.fastq.gz	64d651a6d73e4c03fa7b306718d33089
ENCSR663IOE	ENCFF447CQY_ENCFF569HQQ	human	spleen		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF447CQY/@@download/ENCFF447CQY.fastq.gz	ENCFF447CQY.fastq.gz	s3://encode-public/2017/11/11/36168aec-fa52-4c03-8289-485cc2cb5bd7/ENCFF447CQY.fastq.gz	c42f5600cab8d49930a1173da951ba82	https://www.encodeproject.org/files/ENCFF569HQQ/@@download/ENCFF569HQQ.fastq.gz	ENCFF569HQQ.fastq.gz	s3://encode-public/2017/11/12/d9d63c48-368f-4d0e-8f42-ad6853353f39/ENCFF569HQQ.fastq.gz	45bb75ee002e228e65521011cf5dfa84
ENCSR663IOE	ENCFF094RQB_ENCFF757LDA	human	spleen		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF094RQB/@@download/ENCFF094RQB.fastq.gz	ENCFF094RQB.fastq.gz	s3://encode-public/2017/11/11/48c61e9a-a020-42bc-88f4-07257ad37038/ENCFF094RQB.fastq.gz	8af014e0f4f9a5b9c66f4c3eb985c509	https://www.encodeproject.org/files/ENCFF757LDA/@@download/ENCFF757LDA.fastq.gz	ENCFF757LDA.fastq.gz	s3://encode-public/2017/11/12/a5fe6a54-5c57-4d1e-a4fc-0898eb420a4f/ENCFF757LDA.fastq.gz	838ba402f27ff5c943622a5cf4f77f78
ENCSR741MLF	ENCFF283MTG_ENCFF443PES	human	chorion		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	75	https://www.encodeproject.org/files/ENCFF283MTG/@@download/ENCFF283MTG.fastq.gz	ENCFF283MTG.fastq.gz		d0c1beab00c729c5719c0370dfcb40e9	https://www.encodeproject.org/files/ENCFF443PES/@@download/ENCFF443PES.fastq.gz	ENCFF443PES.fastq.gz		9f20abd5c193002afa0feede00ec2588
ENCSR047LLJ	ENCFF975AUW	human	heart		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	36	https://www.encodeproject.org/files/ENCFF975AUW/@@download/ENCFF975AUW.fastq.gz	ENCFF975AUW.fastq.gz	s3://encode-public/2016/10/26/e97dc2fc-1b8f-4c06-9294-fcee686f9438/ENCFF975AUW.fastq.gz	f8f30cf77216f3628cd646c87a5bf525			
ENCSR433YBD	ENCFF316BPC_ENCFF891KZZ	human	mammary stem cell		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF316BPC/@@download/ENCFF316BPC.fastq.gz	ENCFF316BPC.fastq.gz		24abed0312b2c47918032e4e8920a0e6	https://www.encodeproject.org/files/ENCFF891KZZ/@@download/ENCFF891KZZ.fastq.gz	ENCFF891KZZ.fastq.gz		a39e68f1e22d421fac01ce1b425f186b
ENCSR769LNJ	ENCFF116ZJP_ENCFF122ILY	human	heart left ventricle		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF116ZJP/@@download/ENCFF116ZJP.fastq.gz	ENCFF116ZJP.fastq.gz	s3://encode-public/2017/11/11/0ba1c0cd-9246-4460-8f00-27d19734746f/ENCFF116ZJP.fastq.gz	ca2a3e37cd1b49a8b5170d86c3e53e0e	https://www.encodeproject.org/files/ENCFF122ILY/@@download/ENCFF122ILY.fastq.gz	ENCFF122ILY.fastq.gz	s3://encode-public/2017/11/12/1913f998-f0fc-4166-a8b5-01ca4a384ed8/ENCFF122ILY.fastq.gz	bce913e4854d705bc4d6a952e0819496
ENCSR769LNJ	ENCFF994PCA_ENCFF822ORJ	human	heart left ventricle		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF994PCA/@@download/ENCFF994PCA.fastq.gz	ENCFF994PCA.fastq.gz	s3://encode-public/2017/11/11/bd70a55f-07e0-465e-b793-104c7bfc8755/ENCFF994PCA.fastq.gz	e7c70f1aa7b25b15cbfeb6ed8793587e	https://www.encodeproject.org/files/ENCFF822ORJ/@@download/ENCFF822ORJ.fastq.gz	ENCFF822ORJ.fastq.gz	s3://encode-public/2017/11/12/44ac4286-89c2-47ca-9c30-55f39a05bd60/ENCFF822ORJ.fastq.gz	e1dd2b9adbc16e31bf2948339a573c6b
ENCSR769LNJ	ENCFF835VAK_ENCFF536CEO	human	heart left ventricle		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF835VAK/@@download/ENCFF835VAK.fastq.gz	ENCFF835VAK.fastq.gz	s3://encode-public/2017/11/11/f12c0cf1-fde7-4cab-8a5d-cf5f7878e490/ENCFF835VAK.fastq.gz	12ac80cba6958848f517f3698e119ff6	https://www.encodeproject.org/files/ENCFF536CEO/@@download/ENCFF536CEO.fastq.gz	ENCFF536CEO.fastq.gz	s3://encode-public/2017/11/12/d81c279f-888e-4ba7-a0ec-929e6b1cedd9/ENCFF536CEO.fastq.gz	08d544e6f8fb1c45505ad826878f7254
ENCSR769LNJ	ENCFF438BGH_ENCFF455AAN	human	heart left ventricle		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF438BGH/@@download/ENCFF438BGH.fastq.gz	ENCFF438BGH.fastq.gz	s3://encode-public/2017/11/11/4cbec91a-81a3-4929-8ee3-1fd87924ca0c/ENCFF438BGH.fastq.gz	31bba9a4037023d4e86f735c2acef6a2	https://www.encodeproject.org/files/ENCFF455AAN/@@download/ENCFF455AAN.fastq.gz	ENCFF455AAN.fastq.gz	s3://encode-public/2017/11/12/7dc6e040-a89b-4cac-beec-00da6cf19474/ENCFF455AAN.fastq.gz	35328a2ad6ca69de0514ff602bf09815
ENCSR701UNO	ENCFF642AYT_ENCFF665GOD	human	trophoblast		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	75	https://www.encodeproject.org/files/ENCFF642AYT/@@download/ENCFF642AYT.fastq.gz	ENCFF642AYT.fastq.gz		4800065159216fb82cf2b20765cbf6bb	https://www.encodeproject.org/files/ENCFF665GOD/@@download/ENCFF665GOD.fastq.gz	ENCFF665GOD.fastq.gz		8d197c417329ea653ac867fefaee9f98
ENCSR472PBS	ENCFF943ZDC_ENCFF464SZC	human	endodermal cell		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	101	https://www.encodeproject.org/files/ENCFF943ZDC/@@download/ENCFF943ZDC.fastq.gz	ENCFF943ZDC.fastq.gz	s3://encode-public/2017/11/11/a51dc00e-726b-483a-a75e-c60969b564e6/ENCFF943ZDC.fastq.gz	5a92e730548af45da0d3b9d38322a704	https://www.encodeproject.org/files/ENCFF464SZC/@@download/ENCFF464SZC.fastq.gz	ENCFF464SZC.fastq.gz	s3://encode-public/2017/11/11/4baa095c-9cc2-40da-9177-98b64f5fe666/ENCFF464SZC.fastq.gz	a88ef6316d141771f2723108164c3956
ENCSR472PBS	ENCFF286HER_ENCFF154PKH	human	endodermal cell		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	101	https://www.encodeproject.org/files/ENCFF286HER/@@download/ENCFF286HER.fastq.gz	ENCFF286HER.fastq.gz	s3://encode-public/2017/11/11/536aa928-530d-4219-bac2-21c2b65c3b9c/ENCFF286HER.fastq.gz	f92029551760ac4844d54030aa2b5803	https://www.encodeproject.org/files/ENCFF154PKH/@@download/ENCFF154PKH.fastq.gz	ENCFF154PKH.fastq.gz	s3://encode-public/2017/11/11/8a935b08-36a6-4734-8bcf-9660b3bbea12/ENCFF154PKH.fastq.gz	2b478acbebe4d224d573952c79bd556b
ENCSR472PBS	ENCFF639WME_ENCFF072UTO	human	endodermal cell		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	101	https://www.encodeproject.org/files/ENCFF639WME/@@download/ENCFF639WME.fastq.gz	ENCFF639WME.fastq.gz	s3://encode-public/2017/11/11/d96ca724-6376-404b-9f40-564069f2ad43/ENCFF639WME.fastq.gz	1478bba1fd1a0412c385a1cac7950122	https://www.encodeproject.org/files/ENCFF072UTO/@@download/ENCFF072UTO.fastq.gz	ENCFF072UTO.fastq.gz	s3://encode-public/2017/11/11/65e3fb5b-187e-4d68-8104-9e466a4cd198/ENCFF072UTO.fastq.gz	5c11fa1a0da792980f6a202f08ef7eaf
ENCSR348EFG	ENCFF523EWE_ENCFF341XOW	human	HUES64		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	101	https://www.encodeproject.org/files/ENCFF523EWE/@@download/ENCFF523EWE.fastq.gz	ENCFF523EWE.fastq.gz	s3://encode-public/2017/11/11/03b750e0-18ac-49af-8916-b604cb3f72f0/ENCFF523EWE.fastq.gz	377bf966c15b5e1c50ca3917be23e371	https://www.encodeproject.org/files/ENCFF341XOW/@@download/ENCFF341XOW.fastq.gz	ENCFF341XOW.fastq.gz	s3://encode-public/2017/11/11/a939e86e-4c62-4f5d-b735-b4ba5962937a/ENCFF341XOW.fastq.gz	7599caebcb58e73ce848e1e52acbc699
ENCSR348EFG	ENCFF743QUV_ENCFF457VXY	human	HUES64		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	101	https://www.encodeproject.org/files/ENCFF743QUV/@@download/ENCFF743QUV.fastq.gz	ENCFF743QUV.fastq.gz	s3://encode-public/2017/11/11/0d24c8f1-a4e9-4452-b740-b4b61daeb369/ENCFF743QUV.fastq.gz	a90e8a0d9dc44bb8f4048a85fe802be5	https://www.encodeproject.org/files/ENCFF457VXY/@@download/ENCFF457VXY.fastq.gz	ENCFF457VXY.fastq.gz	s3://encode-public/2017/11/11/ba6e48dc-c1f4-42d9-9837-2f738ea6aff4/ENCFF457VXY.fastq.gz	311d4ce1b1481da874816e4ebb9ff2ac
ENCSR348EFG	ENCFF098DFE_ENCFF608FBD	human	HUES64		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	101	https://www.encodeproject.org/files/ENCFF098DFE/@@download/ENCFF098DFE.fastq.gz	ENCFF098DFE.fastq.gz	s3://encode-public/2017/11/11/ecb3b4ba-58ba-4799-b2a5-cb4498f669a8/ENCFF098DFE.fastq.gz	b0f9ed0b961d54deefc091a09d30bd48	https://www.encodeproject.org/files/ENCFF608FBD/@@download/ENCFF608FBD.fastq.gz	ENCFF608FBD.fastq.gz	s3://encode-public/2017/11/11/fff1a631-0bc1-486f-a4dd-e59ac34e7537/ENCFF608FBD.fastq.gz	35ea05cc9839ebf49c51af5e5cb92dc0
ENCSR500UOD	ENCFF048WLA_ENCFF982UGO	human	mesodermal cell		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	101	https://www.encodeproject.org/files/ENCFF048WLA/@@download/ENCFF048WLA.fastq.gz	ENCFF048WLA.fastq.gz	s3://encode-public/2017/11/11/9de13905-1e4f-4567-a621-5abf54740164/ENCFF048WLA.fastq.gz	d6038e7950655009cc7b71b1217ed08b	https://www.encodeproject.org/files/ENCFF982UGO/@@download/ENCFF982UGO.fastq.gz	ENCFF982UGO.fastq.gz	s3://encode-public/2017/11/11/41df6faf-4f7c-4f74-9e51-40da3d51d18c/ENCFF982UGO.fastq.gz	42c2eb5bad2270e574538d6228182fbc
ENCSR500UOD	ENCFF539GMM_ENCFF800YVD	human	mesodermal cell		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	101	https://www.encodeproject.org/files/ENCFF539GMM/@@download/ENCFF539GMM.fastq.gz	ENCFF539GMM.fastq.gz	s3://encode-public/2017/11/11/518dff01-84a4-4fa0-a1c0-beee52407ec6/ENCFF539GMM.fastq.gz	59255bc5c99e34c6e07897aa155ee582	https://www.encodeproject.org/files/ENCFF800YVD/@@download/ENCFF800YVD.fastq.gz	ENCFF800YVD.fastq.gz	s3://encode-public/2017/11/11/adce5c5a-7bf7-4502-80d3-7d9e5837e87f/ENCFF800YVD.fastq.gz	0642b135246fe8e4f1a8497ec078025a
ENCSR500UOD	ENCFF528KED_ENCFF217AMB	human	mesodermal cell		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	101	https://www.encodeproject.org/files/ENCFF528KED/@@download/ENCFF528KED.fastq.gz	ENCFF528KED.fastq.gz	s3://encode-public/2017/11/11/ca762335-8dd4-445a-b398-3d3b690e66d6/ENCFF528KED.fastq.gz	11135fcc4207a46abf03c7d5b81a8630	https://www.encodeproject.org/files/ENCFF217AMB/@@download/ENCFF217AMB.fastq.gz	ENCFF217AMB.fastq.gz	s3://encode-public/2017/11/11/6a5df954-f27d-4a98-b660-a13b7d4dbe23/ENCFF217AMB.fastq.gz	ed18b6cd64e952603a5041f49a6ef159
ENCSR466XAR	ENCFF763IQA_ENCFF791VBE	human	chorion		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF763IQA/@@download/ENCFF763IQA.fastq.gz	ENCFF763IQA.fastq.gz		0d27cb6da643b5c505987f8036190810	https://www.encodeproject.org/files/ENCFF791VBE/@@download/ENCFF791VBE.fastq.gz	ENCFF791VBE.fastq.gz		037032ca759c2623f052c61cac4f8a0f
ENCSR920UAO	ENCFF276UMU_ENCFF031MXI	human	astrocyte		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	75	https://www.encodeproject.org/files/ENCFF276UMU/@@download/ENCFF276UMU.fastq.gz	ENCFF276UMU.fastq.gz		8fdb1ce97d72a2f2f801eba50ce42988	https://www.encodeproject.org/files/ENCFF031MXI/@@download/ENCFF031MXI.fastq.gz	ENCFF031MXI.fastq.gz		c2ee28e9cb649165dd84ccbfe6c4b634
ENCSR779ZJW	ENCFF813TJD_ENCFF582AHS	human	trophoblast		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF813TJD/@@download/ENCFF813TJD.fastq.gz	ENCFF813TJD.fastq.gz		a58f43fdb7981940e97567d5aa0de9c7	https://www.encodeproject.org/files/ENCFF582AHS/@@download/ENCFF582AHS.fastq.gz	ENCFF582AHS.fastq.gz		3f1ec2b0e73bcbedf2f576debcb39521
ENCSR104ZDH	ENCFF857FLR_ENCFF573JWM	human	placental basal plate		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF857FLR/@@download/ENCFF857FLR.fastq.gz	ENCFF857FLR.fastq.gz		f79ee17bfefe4a8fd4ec18934604ccc2	https://www.encodeproject.org/files/ENCFF573JWM/@@download/ENCFF573JWM.fastq.gz	ENCFF573JWM.fastq.gz		dcdaacc0d9c0c97a0f34f472940ffb93
ENCSR255VBV	ENCFF351JIL_ENCFF170DCN	human	A549	mRNA-seq on A549 cell line treated with 100 nM dexamethasone for 6 hours.	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2500	51	https://www.encodeproject.org/files/ENCFF351JIL/@@download/ENCFF351JIL.fastq.gz	ENCFF351JIL.fastq.gz	s3://encode-public/2015/12/17/76f2a69a-bcfa-44ab-87f9-c7f0d23d70e7/ENCFF351JIL.fastq.gz	2763e95fad3728a8dc5339ba07091340	https://www.encodeproject.org/files/ENCFF170DCN/@@download/ENCFF170DCN.fastq.gz	ENCFF170DCN.fastq.gz	s3://encode-public/2015/12/17/2b5325d0-1bf7-43d1-b551-ebcf27162df2/ENCFF170DCN.fastq.gz	8dffe5355b4401f184447fc9cb4b58be
ENCSR255VBV	ENCFF572LNM_ENCFF027WNI	human	A549	mRNA-seq on A549 cell line treated with 100 nM dexamethasone for 6 hours.	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2500	51	https://www.encodeproject.org/files/ENCFF572LNM/@@download/ENCFF572LNM.fastq.gz	ENCFF572LNM.fastq.gz	s3://encode-public/2015/12/17/e69878f9-bb39-473f-8107-9b999a178490/ENCFF572LNM.fastq.gz	e62cad18f999df3ca8714ed5e7a8a376	https://www.encodeproject.org/files/ENCFF027WNI/@@download/ENCFF027WNI.fastq.gz	ENCFF027WNI.fastq.gz	s3://encode-public/2015/12/17/0211a680-41b0-498b-a08a-71b6d1334531/ENCFF027WNI.fastq.gz	90c98ea83b1dbfff763ea60f028b52cc
ENCSR255VBV	ENCFF394GUJ_ENCFF282HYV	human	A549	mRNA-seq on A549 cell line treated with 100 nM dexamethasone for 6 hours.	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	51	https://www.encodeproject.org/files/ENCFF394GUJ/@@download/ENCFF394GUJ.fastq.gz	ENCFF394GUJ.fastq.gz	s3://encode-public/2016/03/03/f38b83ec-b39d-49e1-b730-bbf1ebe5537f/ENCFF394GUJ.fastq.gz	6fd1031a9358087ecd2489fad1b50c26	https://www.encodeproject.org/files/ENCFF282HYV/@@download/ENCFF282HYV.fastq.gz	ENCFF282HYV.fastq.gz	s3://encode-public/2016/03/03/8d4d2b52-4d9d-4302-b66b-083ca142dcc6/ENCFF282HYV.fastq.gz	69f77d17baa0c8bbc84a3cefc5a24b85
ENCSR043KVA	ENCFF775XCI_ENCFF330DHM	human	neurosphere		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF775XCI/@@download/ENCFF775XCI.fastq.gz	ENCFF775XCI.fastq.gz		8e29ecb8e32b12a358e01928a40fe6b8	https://www.encodeproject.org/files/ENCFF330DHM/@@download/ENCFF330DHM.fastq.gz	ENCFF330DHM.fastq.gz		0453615d06beb2a8550269372e263c47
ENCSR859KGW	ENCFF062QDJ	human	large intestine		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	36	https://www.encodeproject.org/files/ENCFF062QDJ/@@download/ENCFF062QDJ.fastq.gz	ENCFF062QDJ.fastq.gz	s3://encode-public/2016/10/22/ff069c0b-ae40-4b5e-89a5-08d12ca40543/ENCFF062QDJ.fastq.gz	1ad5c25cd1fd893b01ef1c885a0333ef			
ENCSR859KGW	ENCFF376BOA	human	large intestine		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	36	https://www.encodeproject.org/files/ENCFF376BOA/@@download/ENCFF376BOA.fastq.gz	ENCFF376BOA.fastq.gz	s3://encode-public/2016/10/22/a09730ad-20b2-4391-a600-4eb7092c7ba0/ENCFF376BOA.fastq.gz	fd9584d10f8075f42dadbc69037188d0			
ENCSR721HDG	ENCFF728SAH_ENCFF428RFC	human	stomach		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF728SAH/@@download/ENCFF728SAH.fastq.gz	ENCFF728SAH.fastq.gz	s3://encode-public/2017/11/11/1b060fb2-b1c2-4d24-ae30-7f05bffee5bf/ENCFF728SAH.fastq.gz	f349e9fb7c76c192431ed76f2b6c5063	https://www.encodeproject.org/files/ENCFF428RFC/@@download/ENCFF428RFC.fastq.gz	ENCFF428RFC.fastq.gz	s3://encode-public/2017/11/12/2cea9a05-d53e-4b85-a51c-903a8f946a21/ENCFF428RFC.fastq.gz	a2feafeaf3ad2ac9ab8c3aaa81c99bed
ENCSR721HDG	ENCFF698AHZ_ENCFF196VAS	human	stomach		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF698AHZ/@@download/ENCFF698AHZ.fastq.gz	ENCFF698AHZ.fastq.gz	s3://encode-public/2017/11/11/0cd4a097-28d7-4dcb-b1bf-5e44694ff6eb/ENCFF698AHZ.fastq.gz	4861a14c7a65695d08d17c4134ad514e	https://www.encodeproject.org/files/ENCFF196VAS/@@download/ENCFF196VAS.fastq.gz	ENCFF196VAS.fastq.gz	s3://encode-public/2017/11/12/92edc775-4b69-46dd-b0f1-da835ad7be89/ENCFF196VAS.fastq.gz	8f80e63eebc775bda679d60a8eaf48e1
ENCSR721HDG	ENCFF809YRZ_ENCFF730UHH	human	stomach		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF809YRZ/@@download/ENCFF809YRZ.fastq.gz	ENCFF809YRZ.fastq.gz	s3://encode-public/2017/11/11/455844a5-3699-4cf4-a049-07c7b206ad96/ENCFF809YRZ.fastq.gz	3b3f98ac38a833284e5523407fa35284	https://www.encodeproject.org/files/ENCFF730UHH/@@download/ENCFF730UHH.fastq.gz	ENCFF730UHH.fastq.gz	s3://encode-public/2017/11/12/395add75-4cbc-4e88-8d2c-fecd360968c6/ENCFF730UHH.fastq.gz	d4ba35a681efea1c5681a85bcca4242c
ENCSR721HDG	ENCFF971BLR_ENCFF678MWI	human	stomach		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF971BLR/@@download/ENCFF971BLR.fastq.gz	ENCFF971BLR.fastq.gz	s3://encode-public/2017/11/11/f94c19ae-4219-499a-80d5-6aee8b600204/ENCFF971BLR.fastq.gz	0dabd2d6bc3a94da6b5b800b07bf40d5	https://www.encodeproject.org/files/ENCFF678MWI/@@download/ENCFF678MWI.fastq.gz	ENCFF678MWI.fastq.gz	s3://encode-public/2017/11/12/731d6357-b9e3-4b79-86e7-07768b5bd65d/ENCFF678MWI.fastq.gz	8824d80259e48a9b014c90540162f7b7
